sales_plan__cpt__customer__code,sales_plan__cpt__customer__name,sales_plan__cpt__customer__sales_channel__name,product__code,product__name,quantity,sales_plan__period,sales_plan__period__month
100013,Customer 3,Sales Channel 1,60020,Private Label Austrian Sausage 310G,2376.45,2020-08-01,8
100013,Customer 3,Sales Channel 1,60021,Private Label Bavarian Sausage 310G,2380.05,2020-08-01,8
100013,Customer 3,Sales Channel 1,60022,Private Label Grill Sausage 280G,2369.54,2020-08-01,8
100013,Customer 3,Sales Channel 1,60023,Private Label Chilli Sausage 230G,2479.48,2020-08-01,8
100013,Customer 3,Sales Channel 1,50005,Pork Baloney 350G,2076.90,2020-08-01,8
100013,Customer 3,Sales Channel 1,50006,Chicken Baloney 350G,2173.50,2020-08-01,8
100013,Customer 3,Sales Channel 1,50007,French Baloney 350G,1922.37,2020-08-01,8
100013,Customer 3,Sales Channel 1,50008,Alps Sausage 350G,2548.41,2020-08-01,8
100013,Customer 3,Sales Channel 1,50010,Pork Ham 350G,1964.49,2020-08-01,8
100013,Customer 3,Sales Channel 1,50012,Chicken Ham 350G,1803.29,2020-08-01,8
100013,Customer 3,Sales Channel 1,60005,Private Label Pork Baloney 350G,2337.18,2020-08-01,8
100013,Customer 3,Sales Channel 1,60006,Private Label Chicken Baloney 350G,2927.65,2020-08-01,8
100013,Customer 3,Sales Channel 1,60007,Private Label French Baloney 350G,1736.08,2020-08-01,8
100013,Customer 3,Sales Channel 1,60008,Private Label Alps Sausage 350G,1858.13,2020-08-01,8
100013,Customer 3,Sales Channel 1,60010,Private Label Pork Ham 350G,1952.88,2020-08-01,8
100013,Customer 3,Sales Channel 1,60012,Private Label Chicken Ham 350G,2373.37,2020-08-01,8
100013,Customer 3,Sales Channel 1,50013,Pork Neck 1Kg,1863.07,2020-08-01,8
100013,Customer 3,Sales Channel 1,50014,Pork Back 1Kg,1898.15,2020-08-01,8
100013,Customer 3,Sales Channel 1,50015,Bacon 1Kg,2328.04,2020-08-01,8
100013,Customer 3,Sales Channel 1,60013,Private Label Pork Neck 1Kg,2097.90,2020-08-01,8
100013,Customer 3,Sales Channel 1,60014,Private Label Pork Back 1Kg,2025.87,2020-08-01,8
100013,Customer 3,Sales Channel 1,60015,Private Label Bacon 1Kg,2663.29,2020-08-01,8
100013,Customer 3,Sales Channel 1,70001,Liver Pate 50G,976.93,2020-09-01,9
100013,Customer 3,Sales Channel 1,70002,Ham Pate 50G,1155.97,2020-09-01,9
100013,Customer 3,Sales Channel 1,70003,Cajna Pate 50G,800.80,2020-09-01,9
100013,Customer 3,Sales Channel 1,70004,Chicken Pate 50G,944.00,2020-09-01,9
100013,Customer 3,Sales Channel 1,70005,Tuna Pate 50G,1446.18,2020-09-01,9
100013,Customer 3,Sales Channel 1,70006,Fish Pate 50G,949.75,2020-09-01,9
100013,Customer 3,Sales Channel 1,70007,Chili Pate 50G,1250.24,2020-09-01,9
100013,Customer 3,Sales Channel 1,70008,Liver Pate 75G,1296.77,2020-09-01,9
100013,Customer 3,Sales Channel 1,70009,Ham Pate 75G,1055.03,2020-09-01,9
100013,Customer 3,Sales Channel 1,70010,Cajna Pate 75G,1082.98,2020-09-01,9
100013,Customer 3,Sales Channel 1,70011,Chicken Pate 75G,908.41,2020-09-01,9
100013,Customer 3,Sales Channel 1,70012,Tuna Pate 75G,996.40,2020-09-01,9
100013,Customer 3,Sales Channel 1,70013,Fish Pate 75G,890.16,2020-09-01,9
100013,Customer 3,Sales Channel 1,70014,Chili Pate 75G,974.86,2020-09-01,9
100013,Customer 3,Sales Channel 1,70041,Spam 100G,923.74,2020-09-01,9
100013,Customer 3,Sales Channel 1,70043,Chicken Spam 100G,761.33,2020-09-01,9
100013,Customer 3,Sales Channel 1,80001,Private Label Liver Pate 50G,1535.02,2020-09-01,9
100013,Customer 3,Sales Channel 1,80002,Private Label Ham Pate 50G,1312.23,2020-09-01,9
100013,Customer 3,Sales Channel 1,80003,Private Label Cajna Pate 50G,1014.84,2020-09-01,9
100013,Customer 3,Sales Channel 1,80004,Private Label Chicken Pate 50G,709.70,2020-09-01,9
100013,Customer 3,Sales Channel 1,80005,Private Label Tuna Pate 50G,926.34,2020-09-01,9
100013,Customer 3,Sales Channel 1,80006,Private Label Fish Pate 50G,1034.52,2020-09-01,9
100013,Customer 3,Sales Channel 1,80007,Private Label Chili Pate 50G,1118.19,2020-09-01,9
100013,Customer 3,Sales Channel 1,80008,Private Label Liver Pate 75G,1066.23,2020-09-01,9
100013,Customer 3,Sales Channel 1,80009,Private Label Ham Pate 75G,1086.80,2020-09-01,9
100013,Customer 3,Sales Channel 1,80010,Private Label Cajna Pate 75G,1119.15,2020-09-01,9
100013,Customer 3,Sales Channel 1,80011,Private Label Chicken Pate 75G,883.10,2020-09-01,9
100013,Customer 3,Sales Channel 1,80012,Private Label Tuna Pate 75G,1090.68,2020-09-01,9
100013,Customer 3,Sales Channel 1,80013,Private Label Fish Pate 75G,889.13,2020-09-01,9
100013,Customer 3,Sales Channel 1,80014,Private Label Chili Pate 75G,914.94,2020-09-01,9
100013,Customer 3,Sales Channel 1,80041,Private Label Spam 100G,937.00,2020-09-01,9
100013,Customer 3,Sales Channel 1,80043,Private Label Chicken Spam 100G,1059.36,2020-09-01,9
100013,Customer 3,Sales Channel 1,70015,Liver Pate 95G,946.84,2020-09-01,9
100013,Customer 3,Sales Channel 1,70016,Ham Pate 95G,1069.00,2020-09-01,9
100013,Customer 3,Sales Channel 1,70017,Cajna Pate 95G,919.60,2020-09-01,9
100013,Customer 3,Sales Channel 1,70018,Chicken Pate 95G,1012.84,2020-09-01,9
100013,Customer 3,Sales Channel 1,70019,Tuna Pate 95G,1061.63,2020-09-01,9
100013,Customer 3,Sales Channel 1,70020,Fish Pate 95G,1123.36,2020-09-01,9
100013,Customer 3,Sales Channel 1,70021,Chili Pate 95G,1384.77,2020-09-01,9
100013,Customer 3,Sales Channel 1,70022,Liver Pate 150G,925.62,2020-09-01,9
100013,Customer 3,Sales Channel 1,70023,Ham Pate 150G,642.66,2020-09-01,9
100013,Customer 3,Sales Channel 1,70024,Cajna Pate 150G,944.19,2020-09-01,9
100013,Customer 3,Sales Channel 1,70025,Chicken Pate 150G,1168.00,2020-09-01,9
100013,Customer 3,Sales Channel 1,70026,Tuna Pate 150G,1251.15,2020-09-01,9
100013,Customer 3,Sales Channel 1,70027,Fish Pate 150G,1022.80,2020-09-01,9
100013,Customer 3,Sales Channel 1,70028,Chili Pate 150G,917.15,2020-09-01,9
100013,Customer 3,Sales Channel 1,70042,Spam 150G,979.71,2020-09-01,9
100013,Customer 3,Sales Channel 1,70044,Beef Spam 150G,1213.17,2020-09-01,9
100013,Customer 3,Sales Channel 1,80015,Private Label Liver Pate 95G,1372.87,2020-09-01,9
100013,Customer 3,Sales Channel 1,80016,Private Label Ham Pate 95G,918.83,2020-09-01,9
100013,Customer 3,Sales Channel 1,80017,Private Label Cajna Pate 95G,1147.42,2020-09-01,9
100013,Customer 3,Sales Channel 1,80018,Private Label Chicken Pate 95G,977.12,2020-09-01,9
100013,Customer 3,Sales Channel 1,80019,Private Label Tuna Pate 95G,1111.84,2020-09-01,9
100013,Customer 3,Sales Channel 1,80020,Private Label Fish Pate 95G,1168.91,2020-09-01,9
100013,Customer 3,Sales Channel 1,80021,Private Label Chili Pate 95G,963.60,2020-09-01,9
100013,Customer 3,Sales Channel 1,80022,Private Label Liver Pate 150G,1007.21,2020-09-01,9
100013,Customer 3,Sales Channel 1,80023,Private Label Ham Pate 150G,1145.94,2020-09-01,9
100013,Customer 3,Sales Channel 1,80024,Private Label Cajna Pate 150G,1332.35,2020-09-01,9
100013,Customer 3,Sales Channel 1,80025,Private Label Chicken Pate 150G,1139.08,2020-09-01,9
100013,Customer 3,Sales Channel 1,80026,Private Label Tuna Pate 150G,1168.46,2020-09-01,9
100013,Customer 3,Sales Channel 1,80027,Private Label Fish Pate 150G,1004.04,2020-09-01,9
100013,Customer 3,Sales Channel 1,80028,Private Label Chili Pate 150G,1000.03,2020-09-01,9
100013,Customer 3,Sales Channel 1,80042,Private Label Spam 150G,1125.23,2020-09-01,9
100013,Customer 3,Sales Channel 1,80044,Private Label Beef Spam 150G,1336.82,2020-09-01,9
100013,Customer 3,Sales Channel 1,70029,Beans With Sausages 400G,1142.06,2020-09-01,9
100013,Customer 3,Sales Channel 1,70030,Beans With Bacon 400G,1010.12,2020-09-01,9
100013,Customer 3,Sales Channel 1,70031,Lean Beans 400G,1074.64,2020-09-01,9
100013,Customer 3,Sales Channel 1,70032,Sarma 400G,859.36,2020-09-01,9
100013,Customer 3,Sales Channel 1,70033,Lean Sarma 400G,988.44,2020-09-01,9
100013,Customer 3,Sales Channel 1,70034,Spaghetti Sauce 400G,760.55,2020-09-01,9
100013,Customer 3,Sales Channel 1,70035,Stuffed Paprika 400G,793.30,2020-09-01,9
100013,Customer 3,Sales Channel 1,70036,Mexican Dish 400G,1404.57,2020-09-01,9
100013,Customer 3,Sales Channel 1,70037,Indian Dish 400G,1194.41,2020-09-01,9
100013,Customer 3,Sales Channel 1,70038,Carbonara 400G,760.03,2020-09-01,9
100013,Customer 3,Sales Channel 1,70039,Beef Gulash 400G,732.73,2020-09-01,9
100013,Customer 3,Sales Channel 1,70040,Pork Gulash 400G,1114.24,2020-09-01,9
100013,Customer 3,Sales Channel 1,80029,Private Label Beans With Sausages 400G,632.57,2020-09-01,9
100013,Customer 3,Sales Channel 1,80030,Private Label Beans With Bacon 400G,1025.00,2020-09-01,9
100013,Customer 3,Sales Channel 1,80031,Private Label Lean Beans 400G,1071.98,2020-09-01,9
100013,Customer 3,Sales Channel 1,80032,Private Label Sarma 400G,983.33,2020-09-01,9
100013,Customer 3,Sales Channel 1,80033,Private Label Lean Sarma 400G,1090.49,2020-09-01,9
100013,Customer 3,Sales Channel 1,80034,Private Label Spaghetti Sauce 400G,1076.70,2020-09-01,9
100013,Customer 3,Sales Channel 1,80035,Private Label Stuffed Paprika 400G,1060.59,2020-09-01,9
100013,Customer 3,Sales Channel 1,80036,Private Label Mexican Dish 400G,1044.81,2020-09-01,9
100013,Customer 3,Sales Channel 1,80037,Private Label Indian Dish 400G,808.17,2020-09-01,9
100013,Customer 3,Sales Channel 1,80038,Private Label Carbonara 400G,817.62,2020-09-01,9
100013,Customer 3,Sales Channel 1,80039,Private Label Beef Gulash 400G,1333.72,2020-09-01,9
100013,Customer 3,Sales Channel 1,80040,Private Label Pork Gulash 400G,1009.67,2020-09-01,9
100013,Customer 3,Sales Channel 1,50028,Budimska Rf 1Kg,286.08,2020-09-01,9
100013,Customer 3,Sales Channel 1,50029,Budimska Slice 100G,203.68,2020-09-01,9
100013,Customer 3,Sales Channel 1,50030,B Budimska Rf 1Kg,215.72,2020-09-01,9
100013,Customer 3,Sales Channel 1,50031,B Budimska Slice 250G,231.91,2020-09-01,9
100013,Customer 3,Sales Channel 1,60028,Private Label Budimska Rf 1Kg,333.61,2020-09-01,9
100013,Customer 3,Sales Channel 1,60029,Private Label Budimska Slice 100G,296.75,2020-09-01,9
100013,Customer 3,Sales Channel 1,60030,Private Label B Budimska Rf 1Kg,227.74,2020-09-01,9
100013,Customer 3,Sales Channel 1,60031,Private Label B Budimska Slice 250G,317.78,2020-09-01,9
100013,Customer 3,Sales Channel 1,50024,Cajna Rf 1Kg,190.33,2020-09-01,9
100013,Customer 3,Sales Channel 1,50025,Cajna Slice 100G,269.57,2020-09-01,9
100013,Customer 3,Sales Channel 1,50026,B Cajna Rf 1Kg,299.08,2020-09-01,9
100013,Customer 3,Sales Channel 1,50027,B Cajna Slice 250G,249.68,2020-09-01,9
100013,Customer 3,Sales Channel 1,60024,Private Label Cajna Rf 1Kg,274.35,2020-09-01,9
100013,Customer 3,Sales Channel 1,60025,Private Label Cajna Slice 100G,327.60,2020-09-01,9
100013,Customer 3,Sales Channel 1,60026,Private Label B Cajna Rf 1Kg,259.22,2020-09-01,9
100013,Customer 3,Sales Channel 1,60027,Private Label B Cajna Slice 250G,156.14,2020-09-01,9
100013,Customer 3,Sales Channel 1,50036,Pancetta 1Kg,328.05,2020-09-01,9
100013,Customer 3,Sales Channel 1,50037,Pancetta Slice 100G,277.53,2020-09-01,9
100013,Customer 3,Sales Channel 1,60036,Private Label Pancetta 1Kg,229.92,2020-09-01,9
100013,Customer 3,Sales Channel 1,60037,Private Label Pancetta Slice 100G,327.98,2020-09-01,9
100013,Customer 3,Sales Channel 1,50038,Smoked Pork Back 100G,305.46,2020-09-01,9
100013,Customer 3,Sales Channel 1,60038,Private Label Smoked Pork Back 100G,232.72,2020-09-01,9
100013,Customer 3,Sales Channel 1,50032,Kulen Rf 1Kg,206.63,2020-09-01,9
100013,Customer 3,Sales Channel 1,50033,Kulen Slice 100G,198.25,2020-09-01,9
100013,Customer 3,Sales Channel 1,50034,B Kulen Rf 1Kg,212.82,2020-09-01,9
100013,Customer 3,Sales Channel 1,50035,B Kulen Slice 250G,306.31,2020-09-01,9
100013,Customer 3,Sales Channel 1,60032,Private Label Kulen Rf 1Kg,295.06,2020-09-01,9
100013,Customer 3,Sales Channel 1,60033,Private Label Kulen Slice 100G,274.40,2020-09-01,9
100013,Customer 3,Sales Channel 1,60034,Private Label B Kulen Rf 1Kg,328.77,2020-09-01,9
100013,Customer 3,Sales Channel 1,60035,Private Label B Kulen Slice 250G,287.03,2020-09-01,9
100013,Customer 3,Sales Channel 1,50039,Rustik 1Kg,228.56,2020-09-01,9
100013,Customer 3,Sales Channel 1,50040,Rustik Slice 100G,304.78,2020-09-01,9
100013,Customer 3,Sales Channel 1,60039,Private Label Rustik 1Kg,255.79,2020-09-01,9
100013,Customer 3,Sales Channel 1,60040,Private Label Rustik Slice 100G,312.69,2020-09-01,9
100013,Customer 3,Sales Channel 1,70090,Pork Fat 1Kg,733.06,2020-09-01,9
100013,Customer 3,Sales Channel 1,70091,Pork Fat 3Kg,1173.35,2020-09-01,9
100013,Customer 3,Sales Channel 1,80090,Private Label Pork Fat 1Kg,911.47,2020-09-01,9
100013,Customer 3,Sales Channel 1,80091,Private Label Pork Fat 3Kg,1179.24,2020-09-01,9
100013,Customer 3,Sales Channel 1,50009,Pork Ham 1Kg,1990.22,2020-09-01,9
100013,Customer 3,Sales Channel 1,50011,Chicken Ham 1Kg,1044.25,2020-09-01,9
100013,Customer 3,Sales Channel 1,60009,Private Label Pork Ham 1Kg,1641.80,2020-09-01,9
100013,Customer 3,Sales Channel 1,60011,Private Label Chicken Ham 1Kg,1877.10,2020-09-01,9
100013,Customer 3,Sales Channel 1,50016,Pork Hot Dog 205G,1747.34,2020-09-01,9
100013,Customer 3,Sales Channel 1,50017,Chicken Hot Dog 205G,2386.89,2020-09-01,9
100013,Customer 3,Sales Channel 1,50018,Children Hot Dog 205G,2563.31,2020-09-01,9
100013,Customer 3,Sales Channel 1,60016,Private Label Pork Hot Dog 205G,2141.28,2020-09-01,9
100013,Customer 3,Sales Channel 1,60017,Private Label Chicken Hot Dog 205G,1910.16,2020-09-01,9
100013,Customer 3,Sales Channel 1,60018,Private Label Children Hot Dog 205G,1155.68,2020-09-01,9
100013,Customer 3,Sales Channel 1,50001,Pork Baloney 1Kg,1773.04,2020-09-01,9
100013,Customer 3,Sales Channel 1,50002,Chicken Baloney 1Kg,2319.74,2020-09-01,9
100013,Customer 3,Sales Channel 1,50003,French Baloney 1Kg,1904.05,2020-09-01,9
100013,Customer 3,Sales Channel 1,50004,Alps Sausage 1Kg,1392.45,2020-09-01,9
100013,Customer 3,Sales Channel 1,60001,Private Label Pork Baloney 1Kg,1958.06,2020-09-01,9
100013,Customer 3,Sales Channel 1,60002,Private Label Chicken Baloney 1Kg,1576.68,2020-09-01,9
100013,Customer 3,Sales Channel 1,60003,Private Label French Baloney 1Kg,1760.02,2020-09-01,9
100013,Customer 3,Sales Channel 1,60004,Private Label Alps Sausage 1Kg,1896.58,2020-09-01,9
100013,Customer 3,Sales Channel 1,50019,Homemade Sausage 310G,1408.99,2020-09-01,9
100013,Customer 3,Sales Channel 1,50020,Austrian Sausage 310G,2008.57,2020-09-01,9
100013,Customer 3,Sales Channel 1,50021,Bavarian Sausage 310G,1943.35,2020-09-01,9
100013,Customer 3,Sales Channel 1,50022,Grill Sausage 280G,2198.69,2020-09-01,9
100013,Customer 3,Sales Channel 1,50023,Chilli Sausage 230G,1461.41,2020-09-01,9
100013,Customer 3,Sales Channel 1,60019,Private Label Homemade Sausage 310G,2518.69,2020-09-01,9
100013,Customer 3,Sales Channel 1,60020,Private Label Austrian Sausage 310G,1172.77,2020-09-01,9
100013,Customer 3,Sales Channel 1,60021,Private Label Bavarian Sausage 310G,1975.28,2020-09-01,9
100013,Customer 3,Sales Channel 1,60022,Private Label Grill Sausage 280G,1914.92,2020-09-01,9
100013,Customer 3,Sales Channel 1,60023,Private Label Chilli Sausage 230G,1789.79,2020-09-01,9
100013,Customer 3,Sales Channel 1,50005,Pork Baloney 350G,1811.99,2020-09-01,9
100013,Customer 3,Sales Channel 1,50006,Chicken Baloney 350G,1441.49,2020-09-01,9
100013,Customer 3,Sales Channel 1,50007,French Baloney 350G,2101.19,2020-09-01,9
100013,Customer 3,Sales Channel 1,50008,Alps Sausage 350G,1855.25,2020-09-01,9
100013,Customer 3,Sales Channel 1,50010,Pork Ham 350G,2395.84,2020-09-01,9
100013,Customer 3,Sales Channel 1,50012,Chicken Ham 350G,1593.00,2020-09-01,9
100013,Customer 3,Sales Channel 1,60005,Private Label Pork Baloney 350G,2161.55,2020-09-01,9
100013,Customer 3,Sales Channel 1,60006,Private Label Chicken Baloney 350G,2460.60,2020-09-01,9
100013,Customer 3,Sales Channel 1,60007,Private Label French Baloney 350G,2385.42,2020-09-01,9
100013,Customer 3,Sales Channel 1,60008,Private Label Alps Sausage 350G,1678.04,2020-09-01,9
100013,Customer 3,Sales Channel 1,60010,Private Label Pork Ham 350G,2305.58,2020-09-01,9
100013,Customer 3,Sales Channel 1,60012,Private Label Chicken Ham 350G,1595.60,2020-09-01,9
100013,Customer 3,Sales Channel 1,50013,Pork Neck 1Kg,1794.32,2020-09-01,9
100013,Customer 3,Sales Channel 1,50014,Pork Back 1Kg,2016.95,2020-09-01,9
100013,Customer 3,Sales Channel 1,50015,Bacon 1Kg,1370.60,2020-09-01,9
100013,Customer 3,Sales Channel 1,60013,Private Label Pork Neck 1Kg,1699.77,2020-09-01,9
100013,Customer 3,Sales Channel 1,60014,Private Label Pork Back 1Kg,1558.46,2020-09-01,9
100013,Customer 3,Sales Channel 1,60015,Private Label Bacon 1Kg,1714.39,2020-09-01,9
100013,Customer 3,Sales Channel 1,70001,Liver Pate 50G,674.30,2020-10-01,10
100013,Customer 3,Sales Channel 1,70002,Ham Pate 50G,456.39,2020-10-01,10
100013,Customer 3,Sales Channel 1,70003,Cajna Pate 50G,751.14,2020-10-01,10
100013,Customer 3,Sales Channel 1,70004,Chicken Pate 50G,515.32,2020-10-01,10
100013,Customer 3,Sales Channel 1,70005,Tuna Pate 50G,571.86,2020-10-01,10
100013,Customer 3,Sales Channel 1,70006,Fish Pate 50G,785.03,2020-10-01,10
100013,Customer 3,Sales Channel 1,70007,Chili Pate 50G,708.11,2020-10-01,10
100013,Customer 3,Sales Channel 1,70008,Liver Pate 75G,548.19,2020-10-01,10
100013,Customer 3,Sales Channel 1,70009,Ham Pate 75G,783.63,2020-10-01,10
100013,Customer 3,Sales Channel 1,70010,Cajna Pate 75G,636.30,2020-10-01,10
100013,Customer 3,Sales Channel 1,70011,Chicken Pate 75G,771.48,2020-10-01,10
100013,Customer 3,Sales Channel 1,70012,Tuna Pate 75G,736.94,2020-10-01,10
100013,Customer 3,Sales Channel 1,70013,Fish Pate 75G,564.61,2020-10-01,10
100013,Customer 3,Sales Channel 1,70014,Chili Pate 75G,457.84,2020-10-01,10
100013,Customer 3,Sales Channel 1,70041,Spam 100G,707.08,2020-10-01,10
100013,Customer 3,Sales Channel 1,70043,Chicken Spam 100G,714.95,2020-10-01,10
100013,Customer 3,Sales Channel 1,80001,Private Label Liver Pate 50G,752.17,2020-10-01,10
100013,Customer 3,Sales Channel 1,80002,Private Label Ham Pate 50G,751.02,2020-10-01,10
100013,Customer 3,Sales Channel 1,80003,Private Label Cajna Pate 50G,739.07,2020-10-01,10
100013,Customer 3,Sales Channel 1,80004,Private Label Chicken Pate 50G,555.68,2020-10-01,10
100013,Customer 3,Sales Channel 1,80005,Private Label Tuna Pate 50G,787.17,2020-10-01,10
100013,Customer 3,Sales Channel 1,80006,Private Label Fish Pate 50G,746.53,2020-10-01,10
100013,Customer 3,Sales Channel 1,80007,Private Label Chili Pate 50G,454.05,2020-10-01,10
100013,Customer 3,Sales Channel 1,80008,Private Label Liver Pate 75G,639.96,2020-10-01,10
100013,Customer 3,Sales Channel 1,80009,Private Label Ham Pate 75G,704.82,2020-10-01,10
100013,Customer 3,Sales Channel 1,80010,Private Label Cajna Pate 75G,627.24,2020-10-01,10
100013,Customer 3,Sales Channel 1,80011,Private Label Chicken Pate 75G,866.84,2020-10-01,10
100013,Customer 3,Sales Channel 1,80012,Private Label Tuna Pate 75G,403.57,2020-10-01,10
100013,Customer 3,Sales Channel 1,80013,Private Label Fish Pate 75G,627.65,2020-10-01,10
100013,Customer 3,Sales Channel 1,80014,Private Label Chili Pate 75G,862.89,2020-10-01,10
100013,Customer 3,Sales Channel 1,80041,Private Label Spam 100G,761.19,2020-10-01,10
100013,Customer 3,Sales Channel 1,80043,Private Label Chicken Spam 100G,705.18,2020-10-01,10
100013,Customer 3,Sales Channel 1,70015,Liver Pate 95G,855.44,2020-10-01,10
100013,Customer 3,Sales Channel 1,70016,Ham Pate 95G,849.26,2020-10-01,10
100013,Customer 3,Sales Channel 1,70017,Cajna Pate 95G,794.75,2020-10-01,10
100013,Customer 3,Sales Channel 1,70018,Chicken Pate 95G,720.50,2020-10-01,10
100013,Customer 3,Sales Channel 1,70019,Tuna Pate 95G,720.05,2020-10-01,10
100013,Customer 3,Sales Channel 1,70020,Fish Pate 95G,747.52,2020-10-01,10
100013,Customer 3,Sales Channel 1,70021,Chili Pate 95G,737.68,2020-10-01,10
100013,Customer 3,Sales Channel 1,70022,Liver Pate 150G,1000.38,2020-10-01,10
100013,Customer 3,Sales Channel 1,70023,Ham Pate 150G,582.57,2020-10-01,10
100013,Customer 3,Sales Channel 1,70024,Cajna Pate 150G,699.30,2020-10-01,10
100013,Customer 3,Sales Channel 1,70025,Chicken Pate 150G,651.29,2020-10-01,10
100013,Customer 3,Sales Channel 1,70026,Tuna Pate 150G,775.64,2020-10-01,10
100013,Customer 3,Sales Channel 1,70027,Fish Pate 150G,545.97,2020-10-01,10
100013,Customer 3,Sales Channel 1,70028,Chili Pate 150G,613.53,2020-10-01,10
100013,Customer 3,Sales Channel 1,70042,Spam 150G,835.06,2020-10-01,10
100013,Customer 3,Sales Channel 1,70044,Beef Spam 150G,660.92,2020-10-01,10
100013,Customer 3,Sales Channel 1,80015,Private Label Liver Pate 95G,847.53,2020-10-01,10
100013,Customer 3,Sales Channel 1,80016,Private Label Ham Pate 95G,697.58,2020-10-01,10
100013,Customer 3,Sales Channel 1,80017,Private Label Cajna Pate 95G,499.02,2020-10-01,10
100013,Customer 3,Sales Channel 1,80018,Private Label Chicken Pate 95G,734.30,2020-10-01,10
100013,Customer 3,Sales Channel 1,80019,Private Label Tuna Pate 95G,688.15,2020-10-01,10
100013,Customer 3,Sales Channel 1,80020,Private Label Fish Pate 95G,815.05,2020-10-01,10
100013,Customer 3,Sales Channel 1,80021,Private Label Chili Pate 95G,603.23,2020-10-01,10
100013,Customer 3,Sales Channel 1,80022,Private Label Liver Pate 150G,645.77,2020-10-01,10
100013,Customer 3,Sales Channel 1,80023,Private Label Ham Pate 150G,491.65,2020-10-01,10
100013,Customer 3,Sales Channel 1,80024,Private Label Cajna Pate 150G,751.39,2020-10-01,10
100013,Customer 3,Sales Channel 1,80025,Private Label Chicken Pate 150G,787.62,2020-10-01,10
100013,Customer 3,Sales Channel 1,80026,Private Label Tuna Pate 150G,762.47,2020-10-01,10
100013,Customer 3,Sales Channel 1,80027,Private Label Fish Pate 150G,761.97,2020-10-01,10
100013,Customer 3,Sales Channel 1,80028,Private Label Chili Pate 150G,739.49,2020-10-01,10
100013,Customer 3,Sales Channel 1,80042,Private Label Spam 150G,592.98,2020-10-01,10
100013,Customer 3,Sales Channel 1,80044,Private Label Beef Spam 150G,872.57,2020-10-01,10
100013,Customer 3,Sales Channel 1,70029,Beans With Sausages 400G,751.68,2020-10-01,10
100013,Customer 3,Sales Channel 1,70030,Beans With Bacon 400G,765.35,2020-10-01,10
100013,Customer 3,Sales Channel 1,70031,Lean Beans 400G,811.68,2020-10-01,10
100013,Customer 3,Sales Channel 1,70032,Sarma 400G,694.69,2020-10-01,10
100013,Customer 3,Sales Channel 1,70033,Lean Sarma 400G,614.68,2020-10-01,10
100013,Customer 3,Sales Channel 1,70034,Spaghetti Sauce 400G,668.88,2020-10-01,10
100013,Customer 3,Sales Channel 1,70035,Stuffed Paprika 400G,592.65,2020-10-01,10
100013,Customer 3,Sales Channel 1,70036,Mexican Dish 400G,787.37,2020-10-01,10
100013,Customer 3,Sales Channel 1,70037,Indian Dish 400G,705.73,2020-10-01,10
100013,Customer 3,Sales Channel 1,70038,Carbonara 400G,781.90,2020-10-01,10
100013,Customer 3,Sales Channel 1,70039,Beef Gulash 400G,714.08,2020-10-01,10
100013,Customer 3,Sales Channel 1,70040,Pork Gulash 400G,703.00,2020-10-01,10
100013,Customer 3,Sales Channel 1,80029,Private Label Beans With Sausages 400G,620.82,2020-10-01,10
100013,Customer 3,Sales Channel 1,80030,Private Label Beans With Bacon 400G,413.54,2020-10-01,10
100013,Customer 3,Sales Channel 1,80031,Private Label Lean Beans 400G,824.40,2020-10-01,10
100013,Customer 3,Sales Channel 1,80032,Private Label Sarma 400G,791.79,2020-10-01,10
100013,Customer 3,Sales Channel 1,80033,Private Label Lean Sarma 400G,708.15,2020-10-01,10
100013,Customer 3,Sales Channel 1,80034,Private Label Spaghetti Sauce 400G,560.13,2020-10-01,10
100013,Customer 3,Sales Channel 1,80035,Private Label Stuffed Paprika 400G,930.96,2020-10-01,10
100013,Customer 3,Sales Channel 1,80036,Private Label Mexican Dish 400G,754.19,2020-10-01,10
100013,Customer 3,Sales Channel 1,80037,Private Label Indian Dish 400G,714.66,2020-10-01,10
100013,Customer 3,Sales Channel 1,80038,Private Label Carbonara 400G,890.48,2020-10-01,10
100013,Customer 3,Sales Channel 1,80039,Private Label Beef Gulash 400G,687.89,2020-10-01,10
100013,Customer 3,Sales Channel 1,80040,Private Label Pork Gulash 400G,690.53,2020-10-01,10
100013,Customer 3,Sales Channel 1,50028,Budimska Rf 1Kg,315.94,2020-10-01,10
100013,Customer 3,Sales Channel 1,50029,Budimska Slice 100G,253.74,2020-10-01,10
100013,Customer 3,Sales Channel 1,50030,B Budimska Rf 1Kg,291.17,2020-10-01,10
100013,Customer 3,Sales Channel 1,50031,B Budimska Slice 250G,237.73,2020-10-01,10
100013,Customer 3,Sales Channel 1,60028,Private Label Budimska Rf 1Kg,263.94,2020-10-01,10
100013,Customer 3,Sales Channel 1,60029,Private Label Budimska Slice 100G,211.07,2020-10-01,10
100013,Customer 3,Sales Channel 1,60030,Private Label B Budimska Rf 1Kg,152.73,2020-10-01,10
100013,Customer 3,Sales Channel 1,60031,Private Label B Budimska Slice 250G,251.55,2020-10-01,10
100013,Customer 3,Sales Channel 1,50024,Cajna Rf 1Kg,208.83,2020-10-01,10
100013,Customer 3,Sales Channel 1,50025,Cajna Slice 100G,148.14,2020-10-01,10
100013,Customer 3,Sales Channel 1,50026,B Cajna Rf 1Kg,199.67,2020-10-01,10
